experiment,model,feature_set,regime_scheme,split,class_id,class_name,precision,recall,f1,support,fold
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_4,0,VERY_LOW,0.4487678339818418,0.45646437994722955,0.4525833878351864,758,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_4,1,LOW,0.2768817204301075,0.2825788751714678,0.27970128988458925,729,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_4,2,MID,0.27070063694267515,0.2514792899408284,0.2607361963190184,676,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_4,3,HIGH,0.23247232472324722,0.250996015936255,0.2413793103448276,502,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_4,4,VERY_HIGH,0.33714285714285713,0.31891891891891894,0.3277777777777778,370,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_4,0,VERY_LOW,0.2792452830188679,0.2928759894459103,0.2858982614294913,758,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_4,1,LOW,0.24444444444444444,0.2112482853223594,0.22663723325974983,729,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_4,2,MID,0.25375939849624063,0.1997041420118343,0.22350993377483444,676,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_4,3,HIGH,0.18080357142857142,0.16135458167330677,0.1705263157894737,502,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_4,4,VERY_HIGH,0.1746031746031746,0.2972972972972973,0.22,370,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_4,0,VERY_LOW,0.42760487144790255,0.41688654353562005,0.42217768871075484,758,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_4,1,LOW,0.2792452830188679,0.3045267489711934,0.29133858267716534,729,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_4,2,MID,0.2638888888888889,0.22485207100591717,0.24281150159744408,676,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_4,3,HIGH,0.24202626641651032,0.25697211155378485,0.2492753623188406,502,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_4,4,VERY_HIGH,0.3112244897959184,0.32972972972972975,0.32020997375328086,370,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_5,0,LOW,0.0,0.0,0.0,1401,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_5,1,MID,0.0,0.0,0.0,1067,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_5,2,HIGH,0.18682042833607906,1.0,0.31482509716823986,567,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_5,0,LOW,0.5601965601965602,0.6509635974304069,0.6021789369428855,1401,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_5,1,MID,0.4019746121297602,0.26710402999062793,0.32094594594594594,1067,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_5,2,HIGH,0.3022922636103152,0.37213403880070545,0.33359683794466405,567,5
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_5,0,LOW,0.5114770459081837,0.7316202712348323,0.6020558002936858,1401,5
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_5,1,MID,0.3585746102449889,0.15089034676663543,0.21240105540897097,1067,5
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_5,2,HIGH,0.3006872852233677,0.30864197530864196,0.30461270670147955,567,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_5,0,LOW,0.5708154506437768,0.569593147751606,0.5702036441586281,1401,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_5,1,MID,0.3930635838150289,0.3823805060918463,0.38764845605700715,1067,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_5,2,HIGH,0.32554257095158595,0.3439153439153439,0.3344768439108062,567,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_5,0,LOW,0.5860250494396836,0.6345467523197716,0.6093214530500343,1401,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_5,1,MID,0.40273972602739727,0.4133083411433927,0.40795559666975023,1067,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_5,2,HIGH,0.3971631205673759,0.2962962962962963,0.3393939393939394,567,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_5,0,LOW,0.5260115606936416,0.7794432548179872,0.6281276962899051,1401,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_5,1,MID,0.42244897959183675,0.19400187441424555,0.2658959537572254,1067,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_5,2,HIGH,0.2899786780383795,0.23985890652557318,0.2625482625482625,567,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_5,0,LOW,0.5856389986824769,0.6345467523197716,0.6091127098321343,1401,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_5,1,MID,0.39326923076923076,0.38331771321462044,0.3882297104888467,1067,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_5,2,HIGH,0.37945492662473795,0.31922398589065254,0.34674329501915707,567,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.0,0.0,0.0,201,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_5,1,LOW,0.4121911037891269,1.0,0.5837610825944937,1251,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_5,2,MID,0.0,0.0,0.0,976,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_5,3,HIGH,0.0,0.0,0.0,572,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.0,0.0,0.0,201,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_5,1,LOW,0.4657534246575342,0.6794564348521183,0.552665799739922,1251,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_5,2,MID,0.353887399463807,0.13524590163934427,0.19570051890289103,976,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_5,3,HIGH,0.2819593787335723,0.4125874125874126,0.33498935415188075,572,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.0,0.0,0.0,201,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_5,1,LOW,0.4489247311827957,0.8009592326139089,0.5753660637381568,1251,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_5,2,MID,0.3033175355450237,0.06557377049180328,0.10783487784330244,976,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_5,3,HIGH,0.2989864864864865,0.3094405594405594,0.30412371134020616,572,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.0,0.0,0.0,201,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_5,1,LOW,0.4769874476987448,0.6378896882494005,0.5458276333789329,1251,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_5,2,MID,0.3628691983122363,0.26434426229508196,0.3058684054534677,976,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_5,3,HIGH,0.31797235023041476,0.3618881118881119,0.3385118560915781,572,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.09090909090909091,0.004975124378109453,0.009433962264150943,201,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_5,1,LOW,0.49530369442705074,0.6322941646682654,0.5554775280898876,1251,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_5,2,MID,0.3655685441020191,0.3524590163934426,0.3588941053729786,976,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_5,3,HIGH,0.36024844720496896,0.3041958041958042,0.3298578199052133,572,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.08,0.029850746268656716,0.043478260869565216,201,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_5,1,LOW,0.4567332309267793,0.7130295763389288,0.5568039950062422,1251,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_5,2,MID,0.36088709677419356,0.1834016393442623,0.24320652173913043,976,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_5,3,HIGH,0.30332681017612523,0.270979020979021,0.28624192059095105,572,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_5,0,EXTREME_LOW,0.15151515151515152,0.024875621890547265,0.042735042735042736,201,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_5,1,LOW,0.4956030150753769,0.6306954436450839,0.5550474850510024,1251,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_5,2,MID,0.3933102652825836,0.34938524590163933,0.3700488334237656,976,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_5,3,HIGH,0.36279926335174956,0.34440559440559443,0.35336322869955156,572,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_5,4,EXTREME_HIGH,0.0,0.0,0.0,35,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_5,0,VERY_LOW,0.2889621087314662,1.0,0.4483640081799591,877,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_5,1,LOW,0.0,0.0,0.0,758,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_5,2,MID,0.0,0.0,0.0,634,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_5,3,HIGH,0.0,0.0,0.0,507,5
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_5,4,VERY_HIGH,0.0,0.0,0.0,259,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_5,0,VERY_LOW,0.37209302325581395,0.6202964652223489,0.46515604959384355,877,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_5,1,LOW,0.2608695652173913,0.2532981530343008,0.2570281124497992,758,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_5,2,MID,0.0,0.0,0.0,634,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_5,3,HIGH,0.220873786407767,0.1794871794871795,0.19804134929270947,507,5
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_5,4,VERY_HIGH,0.2023529411764706,0.33204633204633205,0.25146198830409355,259,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_5,0,VERY_LOW,0.32962138084632514,0.6750285062713797,0.44294799850355404,877,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_5,1,LOW,0.21755725190839695,0.07519788918205805,0.11176470588235295,758,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_5,2,MID,0.20580474934036938,0.12302839116719243,0.1539980256663376,634,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_5,3,HIGH,0.2857142857142857,0.007889546351084813,0.015355086372360844,507,5
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_5,4,VERY_HIGH,0.1558219178082192,0.35135135135135137,0.2158956109134045,259,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_5,0,VERY_LOW,0.3744740532959327,0.6088939566704675,0.4637429439861051,877,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_5,1,LOW,0.2538860103626943,0.25857519788918204,0.25620915032679736,758,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_5,2,MID,0.0,0.0,0.0,634,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_5,3,HIGH,0.2290249433106576,0.1992110453648915,0.21308016877637131,507,5
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_5,4,VERY_HIGH,0.20707070707070707,0.3166023166023166,0.250381679389313,259,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_5,0,VERY_LOW,0.43626062322946174,0.5267958950969214,0.4772727272727273,877,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_5,1,LOW,0.28895184135977336,0.2691292875989446,0.2786885245901639,758,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_5,2,MID,0.24480712166172106,0.26025236593059936,0.25229357798165136,634,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_5,3,HIGH,0.2679900744416873,0.21301775147928995,0.23736263736263735,507,5
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_5,4,VERY_HIGH,0.23316062176165803,0.17374517374517376,0.19911504424778761,259,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_5,0,VERY_LOW,0.3384332925336597,0.6305587229190421,0.44046196734368775,877,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_5,1,LOW,0.22817460317460317,0.1517150395778364,0.18225039619651348,758,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_5,2,MID,0.24295774647887325,0.10883280757097792,0.1503267973856209,634,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_5,3,HIGH,0.23863636363636365,0.1242603550295858,0.16342412451361868,507,5
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_5,4,VERY_HIGH,0.17478510028653296,0.23552123552123552,0.20065789473684212,259,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_5,0,VERY_LOW,0.4175824175824176,0.5632839224629419,0.4796116504854369,877,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_5,1,LOW,0.27217125382262997,0.23482849604221637,0.2521246458923513,758,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_5,2,MID,0.25250501002004005,0.19873817034700317,0.22241835834068843,634,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_5,3,HIGH,0.2562358276643991,0.22287968441814596,0.23839662447257384,507,5
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_5,4,VERY_HIGH,0.21705426356589147,0.21621621621621623,0.21663442940038685,259,5
